listing_id,nights_booked,payment_method,amount,booking_date
20740288,11,gift_card,385,2018-12-12
20745603,8,gift_card,136,2019-03-15
20752021,99,credit_card,9900,2021-06-03
20753144,13,coupon,208,2017-12-18
20754680,14,credit_card,210,2021-11-29
20756271,11,bank_transfer,330,2018-04-22
20756708,7,gift_card,280,2020-03-21
20758275,5,gift_card,165,2020-11-12
20760405,7,coupon,231,2021-10-04
20760928,11,coupon,275,2020-03-06
20765926,13,bank_transfer,221,2018-12-14
20766369,12,gift_card,456,2020-02-22
21887990,7,bank_transfer,546,2021-11-03
21889040,12,coupon,480,2020-09-19
21889928,7,bank_transfer,889,2018-06-04
21890836,10,bank_transfer,520,2020-11-01
21896542,10,coupon,530,2021-06-16
21898571,9,bank_transfer,315,2018-04-17
21902326,5,bank_transfer,150,2019-12-29
21902425,6,credit_card,450,2018-10-23
21904684,11,bank_transfer,440,2019-07-03
21905096,10,gift_card,580,2021-12-06
21906202,34,bank_transfer,1530,2021-07-18
21907022,11,coupon,341,2019-08-26
21907180,9,credit_card,567,2021-12-01
21909195,11,gift_card,825,2021-08-14
21916289,7,credit_card,665,2021-12-26
21917135,15,credit_card,1275,2021-03-01
21919556,23,bank_transfer,2277,2019-02-16
21919986,7,credit_card,322,2021-11-07
21921201,11,coupon,2200,2019-05-24
21921674,12,coupon,672,2021-08-05
21923370,30,gift_card,1050,2021-10-05
21931638,9,coupon,540,2018-09-09
21931715,9,coupon,315,2019-07-18
21939942,12,credit_card,780,2021-05-08
21941079,11,credit_card,495,2021-03-18
21941403,6,bank_transfer,210,2019-03-18
21943276,12,bank_transfer,480,2019-09-19
21943576,8,credit_card,168,2020-06-30
21944216,11,coupon,2145,2018-10-08
21946707,7,credit_card,483,2018-11-05
21948996,8,coupon,480,2021-09-26
21954126,25,credit_card,1250,2020-07-08
21955318,11,gift_card,770,2021-12-09
21956322,12,credit_card,780,2018-08-27
21956391,100,bank_transfer,9900,2018-10-20
21956562,11,gift_card,649,2018-09-07
21957747,20,bank_transfer,500,2021-12-15
21959121,16,bank_transfer,320,2020-05-22
21959228,14,gift_card,966,2020-08-21
21963583,9,credit_card,450,2020-12-24
21971002,7,credit_card,420,2019-11-16
21972656,9,credit_card,315,2018-07-27
21978336,14,credit_card,882,2020-09-02
21987253,9,gift_card,1413,2020-01-07
21988296,10,gift_card,350,2019-12-16
21988470,8,credit_card,200,2021-11-05
21989420,13,gift_card,390,2020-01-18
21990501,10,credit_card,130,2018-03-23
21991157,6,bank_transfer,300,2020-02-08
21995676,11,gift_card,605,2021-03-21
21996707,10,coupon,300,2020-10-01
22004268,13,credit_card,390,2020-08-10
23279527,9,coupon,225,2020-06-02
23280024,31,bank_transfer,1085,2019-02-16
23280323,7,gift_card,413,2021-03-31
23285080,6,credit_card,438,2019-04-03
23285548,8,bank_transfer,232,2021-11-25
23290410,5,bank_transfer,980,2021-04-10
23292441,9,credit_card,810,2019-06-09
23297277,5,coupon,750,2021-12-20
23302142,10,bank_transfer,170,2018-08-28
23305568,5,coupon,200,2021-11-10
23308349,12,coupon,660,2019-11-03
23314254,64,credit_card,5696,2021-12-16
23314858,68,gift_card,5100,2020-07-16
23315112,8,coupon,160,2019-08-17
23315192,9,bank_transfer,540,2019-05-24
23315743,32,gift_card,3168,2020-01-21
23317727,10,credit_card,1740,2021-03-05
23332565,23,gift_card,1035,2021-12-17
23335490,10,gift_card,490,2019-07-06
23335881,10,bank_transfer,300,2018-08-20
23341396,12,credit_card,300,2019-04-22
23342025,9,credit_card,405,2018-05-27
23343187,10,credit_card,350,2018-09-15
23345492,5,gift_card,115,2018-08-02
23345993,11,bank_transfer,1650,2018-12-16
23346110,12,coupon,168,2020-04-26
23346262,10,bank_transfer,250,2019-07-02
23348678,10,gift_card,640,2018-04-27
23348793,15,bank_transfer,495,2021-04-14
23351171,12,coupon,540,2021-06-15
23351551,23,coupon,414,2019-06-25
23352280,7,gift_card,350,2021-06-05
23354560,8,gift_card,320,2019-07-21
23354697,11,gift_card,1210,2018-11-20
23354962,9,coupon,180,2020-02-07
23355674,7,bank_transfer,294,2019-10-25
23355675,13,bank_transfer,1391,2018-02-28
23363068,13,bank_transfer,2145,2018-04-24
23363958,6,gift_card,90,2018-07-21
23364842,6,gift_card,966,2018-05-13
23366304,11,coupon,605,2018-06-16
23367509,7,gift_card,833,2018-07-11
23373482,12,coupon,720,2021-12-13
23373865,16,coupon,368,2021-04-22
23375112,8,credit_card,216,2019-12-17
23377258,8,coupon,320,2020-06-25
23381407,40,gift_card,1560,2019-11-14
23382965,8,credit_card,216,2019-12-11
23383007,13,credit_card,1833,2020-04-25
23385442,8,bank_transfer,280,2020-09-27
23385840,9,credit_card,720,2021-11-27
23392412,8,coupon,176,2019-08-23
23393543,12,credit_card,372,2020-11-19
25256932,10,coupon,300,2021-07-16
25261203,8,credit_card,640,2018-12-29
25282958,10,credit_card,500,2021-11-03
25284507,11,credit_card,1320,2021-11-20
25284760,13,gift_card,403,2018-12-31
25287178,7,gift_card,231,2020-12-21
25290180,9,coupon,450,2021-06-28
25291118,12,credit_card,960,2018-10-24
25291582,7,credit_card,154,2019-07-18
25291646,12,credit_card,1020,2020-11-13
25300453,10,bank_transfer,750,2020-03-03
25305818,10,bank_transfer,820,2018-06-09
25308162,8,bank_transfer,640,2020-11-01
25308165,13,gift_card,715,2021-01-13
25308488,6,coupon,324,2019-05-13
25312692,8,bank_transfer,440,2018-09-01
25314669,66,gift_card,3234,2019-07-07
25317654,14,coupon,700,2020-09-20
25320359,4,bank_transfer,168,2020-06-18
25350972,10,credit_card,380,2021-07-30
25363168,13,gift_card,325,2020-09-19
25366572,7,gift_card,266,2020-06-11
25368208,11,coupon,385,2019-10-30
25375916,7,coupon,315,2019-09-30
25386229,10,gift_card,430,2020-08-24
25390055,6,bank_transfer,894,2021-09-12
25394130,11,coupon,429,2020-03-03
25409758,9,coupon,792,2020-05-06
25411046,8,gift_card,280,2021-07-26
25416507,14,coupon,560,2020-01-25
25419737,15,gift_card,360,2020-12-15
25420811,8,gift_card,440,2021-02-19
25421041,8,credit_card,800,2021-05-10
25422792,7,coupon,560,2020-03-24
25424008,6,gift_card,270,2021-02-24
25424828,65,coupon,4550,2020-09-18
25426671,12,bank_transfer,480,2019-04-18
25436222,12,credit_card,900,2020-06-28
25436973,67,gift_card,2680,2021-11-17
25438611,9,bank_transfer,351,2020-11-15
25439364,9,bank_transfer,1800,2020-05-21
25448719,33,credit_card,1254,2019-09-03
25461675,20,gift_card,480,2020-05-30
25464251,7,gift_card,315,2021-11-22
25464474,7,gift_card,805,2020-03-30
25466492,64,credit_card,3328,2020-01-15
25466920,12,bank_transfer,1020,2021-03-07
25469932,14,gift_card,2100,2021-08-04
25484540,12,gift_card,1020,2019-05-20
25486990,12,credit_card,408,2021-12-31
25491061,12,coupon,528,2019-12-04
25493284,10,bank_transfer,480,2018-07-14
25494189,14,credit_card,2114,2019-10-04
25494288,7,bank_transfer,84,2021-05-26
25496270,7,credit_card,735,2020-08-11
25499929,35,credit_card,2100,2021-02-12
25502550,6,coupon,1092,2020-12-02
25502930,6,gift_card,600,2020-07-12
25505809,99,coupon,4752,2021-04-08
25515699,11,gift_card,1540,2020-06-04
25526198,66,gift_card,15180,2020-12-08
25526894,64,credit_card,2304,2021-11-16
25533351,17,bank_transfer,1683,2019-06-28
25535508,4,gift_card,364,2021-12-01
25536192,11,credit_card,495,2021-04-28
25537285,12,credit_card,360,2021-07-11
25541220,8,coupon,640,2019-02-06
25545057,99,coupon,3861,2020-04-01
25546798,13,gift_card,1560,2020-01-05
25558872,11,coupon,231,2020-12-29
25558904,14,credit_card,1330,2020-10-04
25566755,5,gift_card,1040,2021-04-13
25566800,6,credit_card,936,2019-11-16
25566810,9,credit_card,270,2020-03-04
25566959,6,coupon,936,2018-11-10
25568196,6,coupon,858,2018-09-30
25599503,6,credit_card,210,2018-10-03
25600482,10,bank_transfer,1090,2019-07-03
25604587,13,coupon,442,2021-10-25
25611071,11,gift_card,880,2019-11-19
25645236,11,credit_card,7480,2019-03-06
25657198,8,bank_transfer,600,2020-03-03
25659910,12,gift_card,360,2021-12-26
25663807,14,gift_card,952,2020-03-23
25668351,5,gift_card,100,2019-10-01
25671484,11,bank_transfer,1100,2021-06-12
25675964,9,credit_card,270,2019-01-04
25698368,15,gift_card,1065,2020-07-15
25703789,9,gift_card,405,2018-09-24
25708499,10,gift_card,860,2018-11-30
25718477,4,bank_transfer,72,2020-05-06
25721065,14,credit_card,322,2018-10-19
25722299,8,credit_card,320,2019-10-21
25723572,5,gift_card,250,2021-01-10
25732821,11,bank_transfer,1430,2019-04-01
25737796,9,credit_card,450,2019-04-11
25753688,7,credit_card,168,2020-02-23
25757977,7,gift_card,672,2019-04-12
25759146,11,gift_card,1419,2020-09-10
25760843,10,gift_card,750,2018-12-15
25765098,9,bank_transfer,288,2020-03-22
25765982,11,credit_card,330,2019-08-23
25770083,6,credit_card,450,2021-12-03
25770587,28,credit_card,1428,2019-02-25
25964633,8,gift_card,240,2018-09-22
25967022,9,coupon,225,2019-02-28
25970203,11,coupon,1309,2021-10-08
25970781,4,gift_card,120,2018-09-14
25975037,8,gift_card,360,2021-01-02
25975492,12,coupon,3000,2021-12-17
25989319,17,coupon,2380,2019-05-21
25992124,12,coupon,336,2021-07-27
26002775,14,credit_card,910,2020-03-14
26003304,12,gift_card,480,2021-11-29
26004348,14,coupon,350,2021-11-05
26006558,6,coupon,540,2021-05-01
26018755,8,coupon,184,2019-05-09
26018998,16,credit_card,2240,2019-10-07
26024313,8,coupon,464,2018-11-20
26027882,11,credit_card,770,2021-05-17
26030390,9,credit_card,270,2019-11-28
26036063,11,bank_transfer,330,2019-10-16
26036860,13,bank_transfer,1534,2021-11-06
26040052,6,credit_card,300,2020-02-26
26045031,12,bank_transfer,1176,2019-08-22
26046295,6,gift_card,240,2021-03-20
26049181,10,bank_transfer,850,2021-11-04
26050126,6,credit_card,150,2019-04-05
26051342,8,gift_card,1176,2019-11-09
26051867,7,credit_card,455,2021-03-14
26052438,9,bank_transfer,405,2021-03-05
26058059,33,coupon,660,2021-02-04
26061196,10,coupon,900,2021-09-27
26070220,8,gift_card,664,2020-11-10
26071842,10,credit_card,780,2020-05-20
26075666,23,coupon,1357,2020-03-13
26077828,11,credit_card,715,2019-11-27
26078663,5,credit_card,300,2020-01-08
26080647,10,credit_card,700,2021-07-17
26086324,10,bank_transfer,1500,2018-10-06
26092764,4,credit_card,140,2021-11-07
26092833,10,coupon,600,2020-11-21
26094447,13,credit_card,1755,2021-05-12
26098965,11,gift_card,605,2021-03-31
26117957,17,bank_transfer,833,2018-12-16
26123001,8,gift_card,168,2019-06-08
26125822,7,coupon,210,2018-11-08
26126476,8,gift_card,304,2019-08-21
26126504,11,coupon,2365,2019-09-19
26131465,9,coupon,288,2019-11-17
26132417,12,gift_card,1332,2020-10-28
26147288,69,bank_transfer,2760,2021-12-18
26150487,12,bank_transfer,900,2020-12-31
26150763,16,gift_card,1104,2018-10-23
26156338,27,gift_card,3240,2021-11-20
26158413,7,credit_card,693,2019-03-16
26324237,11,bank_transfer,979,2021-12-06
26325332,6,credit_card,300,2020-09-29
26329395,8,bank_transfer,200,2021-12-02
26331144,11,gift_card,825,2021-11-15
26335756,11,coupon,451,2019-02-14
26343916,11,gift_card,2200,2021-11-09
26346833,8,bank_transfer,200,2019-03-28
26350012,4,gift_card,120,2020-05-02
26351609,9,credit_card,315,2019-12-25
26354179,64,gift_card,4160,2021-05-14
26357558,64,credit_card,3136,2020-11-16
26359840,9,gift_card,270,2020-09-23
26362638,10,credit_card,800,2019-03-01
26366882,7,gift_card,280,2021-11-17
26372891,5,credit_card,200,2019-11-15
26376548,6,bank_transfer,870,2020-09-22
26379062,7,credit_card,455,2020-05-14
26379731,6,coupon,600,2021-11-08
26379844,12,coupon,600,2019-07-25
26383628,8,coupon,552,2021-12-15
26390608,13,credit_card,975,2020-05-02
26391120,14,coupon,910,2019-10-02
26391370,4,credit_card,180,2019-03-06
26392249,8,credit_card,200,2019-06-09
26392703,8,bank_transfer,1080,2018-10-07
26393881,8,gift_card,432,2020-06-16
26404790,9,bank_transfer,1467,2020-08-11
26409078,10,credit_card,900,2021-05-01
26414822,12,gift_card,1068,2019-03-19
26419059,11,gift_card,363,2020-10-20
26421377,11,bank_transfer,2024,2020-12-06
26434719,7,bank_transfer,483,2020-12-05
26436120,24,gift_card,576,2019-05-13
26446975,8,bank_transfer,320,2020-04-18
26447387,34,credit_card,1530,2019-07-08
26457457,10,credit_card,490,2018-09-14
26459941,8,coupon,280,2020-04-04
26460276,14,credit_card,434,2020-05-07
26467675,13,coupon,2210,2020-03-09
26478845,15,credit_card,900,2020-10-29
26482517,14,bank_transfer,1680,2021-05-30
26486384,12,gift_card,432,2019-09-30
26486455,7,gift_card,420,2021-05-06
26486675,11,bank_transfer,660,2019-05-06
26487044,11,coupon,1650,2018-11-11
26487848,13,credit_card,2236,2019-10-29
26496449,8,coupon,560,2021-11-17
26505719,17,coupon,5100,2021-11-17
26508423,10,credit_card,3270,2021-01-04
26524829,7,bank_transfer,623,2020-03-05
26540444,9,bank_transfer,495,2019-04-07
26708727,9,credit_card,2250,2021-11-11
26709853,14,gift_card,840,2020-05-19
26713984,68,coupon,4420,2021-10-03
26722141,10,gift_card,2490,2021-12-02
26727217,8,gift_card,640,2019-12-17
26728830,15,credit_card,525,2019-09-04
26740792,10,gift_card,240,2021-10-11
26741397,10,coupon,300,2019-03-17
26742658,9,credit_card,792,2020-10-19
26744670,11,bank_transfer,385,2018-10-19
26765274,13,bank_transfer,1664,2020-01-22
26766933,9,coupon,540,2019-09-08
26767873,8,credit_card,600,2021-12-16
26768369,11,credit_card,1100,2019-02-16
26769544,14,coupon,3836,2018-11-12
26769591,11,bank_transfer,3234,2020-04-04
26769830,11,coupon,1419,2020-06-25
26771220,8,credit_card,576,2019-04-01
26771372,6,bank_transfer,402,2020-09-08
26772242,8,coupon,704,2019-08-11
26775437,10,gift_card,310,2020-01-16
26777906,10,credit_card,1000,2019-03-28
26795436,10,credit_card,590,2020-03-20
26799070,15,credit_card,525,2020-02-16
26800964,7,coupon,1750,2019-07-02
26804215,8,bank_transfer,224,2019-05-30
26806815,11,credit_card,935,2018-12-28
26807658,96,gift_card,17280,2019-06-05
26808026,11,bank_transfer,1144,2021-06-29
26808696,6,coupon,264,2019-11-07
26810052,44,credit_card,2200,2021-07-05
26810464,6,bank_transfer,900,2019-08-27
26812711,10,coupon,250,2019-02-09
26821872,7,bank_transfer,280,2021-09-08
26823519,8,coupon,536,2019-09-20
26823620,6,bank_transfer,1086,2018-10-28
26824121,13,gift_card,1482,2020-04-27
26829302,17,coupon,850,2020-05-06
26831357,11,gift_card,1419,2019-01-25
26832772,9,coupon,675,2019-05-11
26833464,9,gift_card,531,2020-11-30
26836095,7,gift_card,245,2020-10-12
26836913,9,bank_transfer,270,2019-12-30
26837764,9,bank_transfer,270,2021-06-06
26839501,5,credit_card,150,2019-06-08
26841304,5,bank_transfer,140,2021-05-10
26842507,14,coupon,420,2021-04-07
26853663,9,coupon,675,2020-03-07
26854907,6,gift_card,510,2020-07-24
26859089,11,credit_card,330,2021-09-12
26869974,6,bank_transfer,360,2019-01-19
26871098,12,coupon,876,2021-06-21
25771264,11,coupon,385,2018-11-27
25772501,12,gift_card,468,2021-12-03
25776793,7,bank_transfer,532,2019-07-17
25779439,8,coupon,560,2021-09-22
25787129,8,bank_transfer,400,2021-09-18
25788327,13,gift_card,260,2021-11-03
25789210,7,coupon,1050,2019-01-02
25791352,35,credit_card,5250,2021-05-19
25798962,5,gift_card,940,2019-01-28
25802565,8,credit_card,728,2019-11-28
25802651,9,coupon,873,2021-11-12
25802838,10,coupon,1690,2021-12-12
25802909,5,credit_card,1080,2021-11-19
25803050,9,credit_card,1224,2021-11-16
25803117,8,gift_card,1992,2021-12-06
25803218,8,gift_card,888,2019-11-20
25803260,6,gift_card,864,2021-12-21
25804087,11,coupon,880,2021-09-30
25804999,8,coupon,328,2018-07-01
25807388,5,coupon,250,2019-11-16
25819590,10,coupon,280,2021-04-01
25824400,13,bank_transfer,507,2021-12-23
25825682,9,coupon,900,2019-03-19
25829417,11,gift_card,275,2018-10-18
25840298,11,bank_transfer,418,2020-05-23
25847656,6,bank_transfer,648,2020-01-21
25849782,11,bank_transfer,1298,2020-02-02
25854067,12,credit_card,696,2021-07-31
25854213,5,coupon,440,2021-03-30
25854447,11,bank_transfer,451,2019-12-03
25856905,6,gift_card,504,2021-07-16
25861901,11,gift_card,1122,2021-11-09
25879263,12,bank_transfer,540,2021-03-01
25880496,7,coupon,350,2021-11-02
25900013,7,coupon,392,2021-10-22
25900816,26,gift_card,3380,2021-12-10
25902770,11,credit_card,638,2021-09-14
25903553,10,credit_card,500,2020-11-15
25904995,11,coupon,1320,2020-01-28
25909144,11,gift_card,550,2019-08-21
25911787,10,credit_card,550,2019-09-24
25913061,8,coupon,480,2021-12-23
25913588,12,gift_card,888,2021-09-25
25923159,7,coupon,504,2019-10-11
25929439,17,credit_card,425,2020-12-18
25930547,8,gift_card,200,2018-09-11
25931729,9,bank_transfer,819,2021-10-06
25933983,14,gift_card,490,2020-08-20
25934882,27,coupon,675,2019-06-29
25936092,4,bank_transfer,616,2021-02-04
25937590,9,coupon,468,2020-12-17
25939560,10,credit_card,390,2021-03-10
25961153,8,gift_card,776,2021-03-10
26158789,11,credit_card,1320,2020-01-09
26174016,7,gift_card,280,2021-05-08
26176334,16,gift_card,1088,2018-11-25
26176649,6,coupon,306,2018-11-11
26177003,7,coupon,217,2021-03-31
26180749,13,coupon,884,2020-11-13
26184706,19,gift_card,1235,2019-05-29
26186816,11,coupon,1155,2021-12-20
26186866,10,coupon,1250,2021-11-17
26186925,10,credit_card,1210,2021-12-30
26186990,8,gift_card,1144,2021-12-24
26187036,4,credit_card,680,2021-11-27
26187118,9,gift_card,2421,2021-11-19
26187200,10,coupon,2090,2021-12-20
26187278,4,coupon,440,2020-07-15
26187361,7,gift_card,1610,2021-11-09
26195084,13,coupon,390,2019-11-21
26196069,7,credit_card,224,2018-10-16
26196671,9,credit_card,810,2020-11-14
26197580,7,coupon,210,2020-03-21
26198365,9,coupon,270,2021-08-02
26209953,12,bank_transfer,1416,2018-10-17
26222336,5,credit_card,500,2019-08-21
26224371,9,coupon,450,2018-07-14
26227443,8,coupon,240,2018-12-20
26227873,100,coupon,10000,2019-12-18
26238458,15,bank_transfer,2580,2019-02-16
26242145,8,bank_transfer,320,2019-09-23
26242714,8,credit_card,720,2021-09-13
26245413,11,credit_card,660,2019-08-16
26248619,10,credit_card,450,2021-02-12
26248992,21,coupon,756,2021-12-16
26249881,7,coupon,1148,2021-12-07
26254512,11,bank_transfer,539,2019-03-22
26264453,8,gift_card,792,2020-11-08
26265366,8,bank_transfer,960,2021-08-19
26265714,11,gift_card,495,2019-03-19
26275433,12,gift_card,420,2020-08-13
26275913,7,gift_card,462,2021-04-11
26278233,7,credit_card,210,2021-10-28
26278609,4,credit_card,124,2020-03-07
26279119,8,coupon,320,2018-11-05
26289016,6,bank_transfer,7200,2021-12-02
26290716,13,credit_card,1040,2020-10-27
26291293,9,gift_card,270,2021-09-11
26296457,15,bank_transfer,255,2021-12-18
26296955,15,gift_card,825,2020-11-26
26297971,10,coupon,550,2021-12-15
26313251,11,gift_card,231,2021-04-27
26313313,12,credit_card,1320,2018-12-14
26319197,12,credit_card,1104,2020-11-13
26320108,12,gift_card,504,2021-09-25
26546193,8,gift_card,432,2019-09-01
26546221,4,credit_card,220,2019-12-09
26548310,10,bank_transfer,250,2021-05-25
26548893,8,gift_card,440,2020-03-10
26549470,6,gift_card,1218,2021-01-27
26549473,8,gift_card,1624,2020-12-27
26549474,10,credit_card,2030,2020-08-18
26549615,6,gift_card,1218,2020-06-29
26552107,6,bank_transfer,300,2021-11-23
26553787,12,coupon,780,2019-05-31
26565910,102,coupon,5202,2020-11-03
26570026,5,credit_card,175,2021-08-02
26581961,11,bank_transfer,440,2019-08-05
26582825,10,gift_card,800,2020-02-12
26584781,11,credit_card,517,2020-08-16
26590298,5,bank_transfer,510,2019-11-19
26591362,13,bank_transfer,1300,2020-06-10
26597045,13,gift_card,585,2020-10-07
26597626,10,bank_transfer,380,2018-09-08
26598013,8,gift_card,880,2021-12-16
26599810,10,credit_card,480,2021-04-08
26606882,5,coupon,1160,2020-10-21
26606887,10,coupon,2030,2021-12-09
26616955,13,bank_transfer,1209,2021-06-17
26620526,12,bank_transfer,1080,2019-09-10
26630375,12,bank_transfer,744,2020-11-12
26633041,11,coupon,858,2019-10-16
26634539,8,credit_card,360,2021-05-15
26638798,9,bank_transfer,504,2021-11-17
26651561,7,bank_transfer,1043,2020-09-16
26653646,10,credit_card,400,2021-05-01
26655455,12,bank_transfer,1332,2021-08-19
26655824,10,bank_transfer,500,2021-02-22
26660020,9,gift_card,225,2019-03-08
26674998,7,coupon,455,2020-09-20
26676986,6,bank_transfer,438,2021-11-26
26677002,9,credit_card,720,2021-07-05
26677833,6,credit_card,522,2021-05-18
